LATITUDE,LONGITUDE,DATE,TIME,cluster,MESSAGE
-30.5595,22.9375,11/3/12,18:19:07,cluster2,Rene star hard work help victim hurricane Sandi god
22.53596,-46.63928,11/5/12,23:38:54,cluster1,fisher karma burn follow hurricane post
22.53596,-46.63928,11/2/12,17:08:46,cluster1,between  NHL open letter gari donald hurricane Sandi victim
14.601,120.976,11/3/12,0:45:27,cluster2,rein case miss Philippan govern donat hurricane Sandi victim
54.2504,-1.47085,11/5/12,11:48:48,cluster1,ribbon light global affect hurricane Sandi local time
29.9918,-95.3927,11/4/12,1:47:44,cluster1,ricasso hurricane Sandi relief effort usa
22.53596,-46.63928,10/28/12,23:07:31,cluster1,hurricane Sandi account entertain last
41.5801,-71.4774,11/2/12,18:24:49,cluster1,polit candid cut campaign short help hurricane victim
40.7716,-111.888,11/2/12,13:26:10,cluster1,robert paisola fund bayer donat hurricane Sandi dikast relief effort 
32.7188,-117.164,11/3/12,22:01:01,cluster2,roger Pamela Foulk post new press release till gift hurricane Sandi victim
49.2144,-2.13125,11/4/12,22:26:32,cluster2,romeo aventure donat help toward hurricane Sandi dikast
22.53596,-46.63928,10/29/12,11:22:44,cluster1,romney not want fever assist victim hurricane
22.53596,-46.63928,10/31/12,17:05:48,cluster1,romney advisor bought food people back fake hurricane Sandi relief Ralli
26.3675,-80.1147,10/30/12,19:20:58,cluster1,romney Ralli turn hurricane relief effort
22.53596,-46.63928,10/29/12,13:20:31,cluster1,reportedly use campaign  aid hurricane Sandi relief
31.9686,-99.9018,10/30/12,20:49:36,cluster1,private FEMA hurricane slam gov call ACM get dep
35.2314,-80.8458,11/7/12,22:34:26,cluster2,dolphin donat hurricane miami dolphin join list team make sign
22.53596,-46.63928,10/30/12,14:45:38,cluster1,rows volant deploy pittsburgh effort help affect hurricane Sandi morn
39.9605,-75.6053,11/2/12,1:13:46,cluster1, region Ralli help hurricane Sandi victim
33.4785,-81.9755,10/31/12,13:42:08,cluster1, hey agre hurricane Sandi well time help victim storm
22.53596,-46.63928,11/5/12,18:12:16,cluster1, help hurricane Sandi live blog
17.3678,78.4856,11/5/12,23:59:10,cluster1, new orlean grader send letter encourage hurricane victim
37.6329,-122.11,11/1/12,18:47:12,cluster2,walt disney donat million hurricane Sandi recovery
22.53596,-46.63928,11/5/12,21:46:05,cluster2, talant city strip club donat lap dance hurricane Sandi talant city strip club  doll 
-37.4796,-72.3337,11/3/12,3:36:42,cluster2, last fight donat hurricane recovery
40.2007,-74.0371,11/2/12,19:42:19,cluster1, say game donat hurricane Francesca goe
22.53596,-46.63928,11/4/12,1:15:18,cluster2,  softback donat relief effort softback
-43.5316,172.637,11/3/12,19:29:58,cluster2, not suffer enough  give bunch cloth hurricane Sandi
53.4129,-8.24389,11/3/12,1:04:49,cluster2, want help hurricane relief cardmemb donat  charity
41.2033,-77.1945,11/3/12,0:58:33,cluster2, will family pledge support hurricane Sandi recovery effort fan contribute thru american
40.0583,-74.4057,11/5/12,23:24:16,cluster1, pleas hurricane Sandi relief red bank complete grassroot effort Jon stewart
43.0508,-76.1474,11/1/12,16:01:48,cluster1, hurricane Sandi recovery
22.53596,-46.63928,10/28/12,23:15:22,cluster1, attent  see homeless person need shelter hotline
22.53596,-46.63928,11/5/12,16:54:47,cluster1, boyfriend use office bear grill tool help hurricane Sandi victim area
26.6355,-81.9434,10/30/12,23:46:47,cluster1, Obama work campaign slogan discuss hurricane Sandi relief effort
22.53596,-46.63928,11/4/12,16:24:05,cluster1, help get word  hurricane resource link
39.2943,-76.6143,11/3/12,1:26:35,cluster2, thousand still  power mani homeless hurricane visit way help 
22.53596,-46.63928,11/2/12,20:40:27,cluster1, sale madison avenue flagship donat hurricane relief effort hope
22.53596,-46.63928,11/2/12,17:42:25,cluster1, behalf theater donat help impact hurricane Sandi
44.4071,8.93399,11/5/12,12:11:43,cluster1, good morn benefit hurricane Sandi relief tonight http
22.53596,-46.63928,10/31/12,22:18:48,cluster1, help beverage company keep come  pledge mil help hurricane Sandi relief effort also
22.53596,-46.63928,11/5/12,19:37:42,cluster1, occupy wall street occupy amazon collect aid hurricane Sandi victim
26.1678,-97.9972,10/30/12,16:06:51,cluster2, idea take donald trump million donat hurricane Sandi victim
35.2314,-80.8458,11/2/12,15:46:05,cluster1, Hendrick motorsportd low donat hurricane relief donat trio low
22.53596,-46.63928,10/31/12,0:00:02,cluster1, MSBC mock romney collect donat victim hurricane Sandi
42.3589,-71.0578,11/5/12,15:03:28,cluster2, help hand vela donat prove digit sale hurricane every
42.3589,-71.0578,11/4/12,14:29:38,cluster1,two harvard student run rais money hurricane Sandi relief
22.53596,-46.63928,10/30/12,16:22:48,cluster2, trend trump not really donat money help affect ugh
41.7665,-72.6732,10/30/12,21:25:20,cluster1, use visual media platform show help survivor
22.53596,-46.63928,11/2/12,1:55:29,cluster1, help make happen crash smash puny hurricane drive
37.7752,-122.419,11/1/12,23:46:46,cluster1, enter month wait eventbrit fee hurricane Sandi relief event
22.53596,-46.63928,10/29/12,5:10:53,cluster1,  loser  Eddi hurricane Sandi
40.7561,-73.987,11/3/12,0:21:20,cluster3, donat red cross help hurricane Sandi victim
40.6752,-73.971,11/2/12,18:03:50,cluster1, mayor compar hurricane marathon
37.8771,-86.0466,10/30/12,23:28:58,cluster2, donat total sale hurricane Sandi relief join http
25.7796,-80.169,11/1/12,23:42:49,cluster1,  golden tape Psa week encourage miami fan help hurricane Sandi relief effort show
44.9724,-93.2859,10/31/12,23:51:58,cluster2, help info look support hurricane tip donat smart
22.53596,-46.63928,10/28/12,19:35:40,cluster1, flight  new york affect hurricane Sandi detail
121.533,25.049,10/31/12,1:43:36,cluster1, flight new york affect hurricane Sandi 
43.521,-88.2289,11/1/12,20:34:52,cluster2, charm Woodson reportedly donat victim effort hurricane Sandi donat million
22.53596,-46.63928,11/4/12,19:29:47,cluster1, giant spoke team help victim hurricane
33.2487,-111.635,11/3/12,13:50:30,cluster3, novem CBI donat total sale american red cross hurricane Sandi
22.53596,-46.63928,10/31/12,14:51:26,cluster1, text Sandi alert hurricane stay
53.4807,-2.23438,10/31/12,8:41:16,cluster2, donald trump org donat million hurricane Sandi relief
41.6032,-73.0877,10/31/12,12:15:00,cluster1, frankenstorm  fed blackmail
32.1574,-82.9071,11/5/12,23:04:02,cluster3, red cross rais million question done enough help http
40.7561,-73.987,11/5/12,23:42:22,cluster1,anyon unsour vote hurricane text reply back
33.7899,-118.152,11/3/12,22:16:07,cluster2, NBC concert benefit last night rais million victim hurricane bravo
40.7561,-73.987,11/3/12,0:21:28,cluster2, made donat snowflake sell hurricane victim
30.7123,-95.551,11/1/12,17:40:46,cluster1,Kellogg company pledge hurricane relief effort thought said  
22.53596,-46.63928,11/2/12,16:07:35,cluster1, want help victim hurricane indulge wet special hurricane relief 
40.6752,-73.971,11/4/12,1:04:53,cluster3, donat sale weekend hurricane relief start food red puzzle book Shel
42.3589,-71.0578,11/2/12,17:31:28,cluster1, donat million
53.4807,-2.23438,11/3/12,16:06:55,cluster2, text donat recross hurricane  txt recross
41.2033,-77.1945,11/7/12,21:52:42,cluster2, phenomena stephen ross donat dollar hurricane Sandi relief effort
22.53596,-46.63928,10/30/12,0:08:19,cluster2, craigconnect dot org match next help hurricane relief effort pleas donat 
22.53596,-46.63928,10/29/12,9:50:40,cluster1, NYC port norwegian gem embark delay due hurricane Sandi visit
22.53596,-46.63928,10/30/12,17:08:09,cluster2, hashtag convince donat hurricane
22.53596,-46.63928,11/5/12,23:05:41,cluster2, want donat hurricane relief not know tri amazon wed registry serious
22.53596,-46.63928,11/1/12,21:04:17,cluster3, safety charm Woodson said donat red cross assist family hurt hurricane san
22.53596,-46.63928,10/31/12,17:37:31,cluster3, yankee donat red cross help hurricane Sandi relief effort
22.53596,-46.63928,10/30/12,22:26:20,cluster2,  also say donat full size pickup van hurricane Sandi relief
37.7752,-122.419,11/4/12,10:22:32,cluster3, hurricane Sandi relief support red cross
40.5605,-74.1475,11/1/12,19:19:57,cluster1, walt disney company support hurricane Sandi relief rebuild effort learn
-30.5595,22.9375,11/7/12,18:49:18,cluster1, laid gaga pledge million dollar hurricane Sandi relief church group might 
32.3182,-86.9023,11/2/12,4:53:54,cluster1, good help hurricane see union card http
22.53596,-46.63928,11/5/12,4:10:14,cluster2, press echelon donat doc NYC partner help victim hurricane Sandi via city harvest 
40.6752,-73.971,11/3/12,21:19:32,cluster2, thank everyone came last night brought donat help victim hurricane Sandi
22.53596,-46.63928,10/29/12,0:23:41,cluster1,million american deal mani  need understand learn
22.53596,-46.63928,11/3/12,0:07:01,cluster3, california red hurricane Sandi relief effort include local volant huffington daily beastcali
43.0621,-89.4008,11/3/12,23:39:38,cluster2,cuban donat hurricane Sandi seem like right thing
32.7811,-96.7971,11/3/12,23:36:34,cluster2, may owner mark cuban say million donat hurricane Sandi relief spread throughout great new
31.9686,-99.9018,11/2/12,1:10:01,cluster1,  pleas help victim hurricane Sandi pleas proved lift
37.7752,-122.419,11/3/12,6:01:56,cluster2, bon other lead benefit hurricane Sandi victim
40.7561,-73.987,11/7/12,17:04:23,cluster3, laid gaga donat million red cross hurricane Sandi relief new york
22.53596,-46.63928,11/5/12,3:52:35,cluster1, ergo partner restore shore help hurricane Sandi relief origin design done ergo hot
51.1657,10.4515,11/3/12,22:01:17,cluster2, christian set fundraise goal hurricane Sandi relief aunt donat
22.53596,-46.63928,11/2/12,21:14:48,cluster1,  owner mark cuban pledge million hurricane Sandi victim
28.5532,-81.3644,11/1/12,20:01:36,cluster2, union donat hurricane Sandi relief effort
29.9532,-90.069,11/4/12,18:08:40,cluster3, mari oblige lend talent hurricane Sandi relief effort help rais million american red cross
22.53596,-46.63928,11/3/12,14:02:06,cluster2, pathol organ help hurricane victim nov
-14.235,-51.9253,11/1/12,21:42:54,cluster1, disney contribute million hurricane Sandi
34.0522,-118.243,11/2/12,22:39:29,cluster1, care found match donat hurricane Sandi relief
22.53596,-46.63928,11/4/12,21:47:59,cluster1, googly map show hurricane Sandi relief volant opportune around new york city
40.7209,-74.0814,11/5/12,23:56:36,cluster1, hurricane Sandi  nassau count suffolk count
22.53596,-46.63928,11/5/12,19:41:46,cluster1, veteran jump help hurricane Sandi victim Kristina pua
45.5239,-122.67,11/1/12,0:11:27,cluster1, flute pro shop deeply discount repair instrument damage hurricane Sandi
22.53596,-46.63928,11/2/12,21:47:29,cluster1, brook preside speak aid hurricane relief 
22.53596,-46.63928,11/1/12,2:42:53,cluster1, Jeb bush really tri  preside effort help hurricane Sandi victim
47.8208,-122.443,11/3/12,12:07:21,cluster2, Staten island resid say hurricane Sandi relief effort victim
36.0767,-79.7604,11/6/12,19:02:23,cluster1, local pizzeria help hurricane Sandi victim
22.53596,-46.63928,11/4/12,10:42:02,cluster2, hurricane Sandi relief donat sale caus spread
22.53596,-46.63928,11/2/12,15:10:01,cluster3, ford pitch help hurricane Sandi relief donat american red cross
37.0902,-95.7129,11/2/12,4:11:41,cluster1, major Obama turn away crew travel help hurricane
22.53596,-46.63928,11/2/12,5:12:37,cluster1,Obama big labor buddy gave enorm new jersey hurricane
22.53596,-46.63928,10/30/12,15:37:45,cluster1, join full common today prayer garden pray affect hurricane Sandi
40.7561,-73.987,11/5/12,19:54:52,cluster1, easy guid help hurricane Sandi relief effort  matter
-33.8671,151.207,11/2/12,23:34:39,cluster1, proud  team machin power hurricane relief
40.0583,-74.4057,11/2/12,21:05:39,cluster3, happy abl help donat red cross hurricane relief
27.6648,-81.5158,11/1/12,15:50:49,cluster2, donald trump  dont think right time  donat help victim brutal hurricane
22.53596,-46.63928,11/4/12,18:13:45,cluster1, NYC marathon runner head  start point help hurricane
40.5512,-85.6024,11/2/12,18:46:24,cluster1, disney donat hurricane Sandi relief effort  news
40.7561,-73.987,11/7/12,18:49:59,cluster1, weiner back twitter help hurricane victim rockaway
22.53596,-46.63928,10/28/12,21:17:43,cluster1, mitt fever dikast relief tell hurricane victim
41.8795,-87.6243,11/3/12,0:42:44,cluster2, miss glad climate chang funny ask hurricane Sandi victim
59.0131,-161.816,10/30/12,21:03:05,cluster1, assist prayer behalf corinthian assist victim person
56.1304,-106.347,11/5/12,3:26:09,cluster3, Justin work red cross help people affect hurricane Sandi idol
35.6761,-88.7693,11/1/12,1:28:34,cluster1, pray  not good send aid want help victim hurricane Sandi talk imaginary friend
38.906,-77.0334,10/30/12,16:25:46,cluster1,need hurricane relief shelter local app download FEMA app text word
22.53596,-46.63928,11/2/12,21:21:38,cluster1, proud HRI Staten island local effort help local resid affect hurricane Sandi 
22.53596,-46.63928,11/2/12,16:34:39,cluster1, bethenni Frankel donat hurricane Sandi relief hollywood news
22.53596,-46.63928,10/30/12,2:32:43,cluster1, affect hurricane ready help fast way submit claim online
44.9775,-93.2644,11/2/12,20:57:55,cluster1, Hormel food donat four product hurricane Sandi relief effort northeastern unit state
37.0902,-95.7129,11/4/12,14:34:44,cluster1, know softback give half million dollar hurricane Sandi
40.7561,-73.987,11/5/12,20:59:32,cluster1, use googly map appl help hurricane victim
34.0522,-118.243,11/5/12,18:56:41,cluster3, NBC hurricane Sandi benefit rais lot money red cross
39.9622,-83.0007,10/30/12,17:50:39,cluster2, craig Newmark craigslist match donat help hurricane relief effort
22.53596,-46.63928,10/29/12,19:30:03,cluster1,new video direct
40.7282,-73.7949,11/5/12,22:01:14,cluster1, mob wive help hurricane Sandi relief effort reality tea read  
38.2561,-85.7515,11/4/12,21:14:22,cluster1, rais hurricane relief KFC
22.7278,75.8691,11/1/12,20:19:13,cluster2, Viacom donat million hurricane relief company pledge admit million employe mat
36.7783,-119.418,11/1/12,3:40:56,cluster1, load truck help victim hurricane Sandi enter team hot
42.4446,-76.4993,10/31/12,2:30:04,cluster1, post link help concern state family member
22.53596,-46.63928,10/29/12,7:49:48,cluster1, kashokot ANG hurricane Sandi  new york
22.53596,-46.63928,10/30/12,23:57:28,cluster1, david first would like take moment think victim hurricane katrina
52.8663,-1.2052,11/3/12,21:55:32,cluster2, owner zyga will jersey donat hurricane relief effort
-30.5595,22.9375,11/1/12,6:40:50,cluster1, themethrift launch hurricane Sandi relief bundle profit 
34.0522,-118.244,10/30/12,22:17:07,cluster1,sure hope use system help victim hurricane
41.8795,-87.6243,11/3/12,0:57:33,cluster2, hurricane Sandi relief benefit concert great lineup pleas
42.5022,-90.6655,10/30/12,17:17:06,cluster1, give red dickhead  extend million dollar offer pre
22.53596,-46.63928,10/30/12,17:05:32,cluster1, behalf would like apologies caus hurricane last night demand right marri
33.1836,-117.369,11/5/12,1:03:17,cluster2, hey bill Oprah much money donat hurricane Sandi relief
32.8962,-97.0483,11/3/12,22:46:59,cluster2, FEMA private sector nest send million bottle water hurricane Sandi
56.1304,-106.347,11/4/12,1:03:36,cluster1, hurricane Sandi joke respect anyon fight help need
40.7566,-73.9863,11/4/12,23:38:34,cluster3,gon  tri work red cross  guy help donat affect hurricane
22.53596,-46.63928,11/4/12,22:28:47,cluster3, idol work red cross tri help affect hurricane Sandi not dare say selfish
36.633,-87.4498,11/5/12,19:06:59,cluster2,simon towel donat hurricane Sandi campaign proud give support daily news Sandi app
36.583,-79.4071,11/2/12,23:43:54,cluster1, Dwan wade donat check tonight game new york help victim hurricane Sandi make
22.53596,-46.63928,11/3/12,1:14:56,cluster2, will family pledge hurricane victim via
-74.006,40.7144,11/3/12,6:19:16,cluster2, announce dinner donat recross hurricane Sandi victim
42.2909,-85.5942,11/1/12,18:07:48,cluster2, Kellogg partner relief donat cereal
37.1638,-104.504,11/2/12,15:31:27,cluster1,  toyota donat million support hurricane Sandi relief effort
47.621,-122.347,10/31/12,21:01:31,cluster1, mere service hurricane Sandi region help victim
22.53596,-46.63928,10/31/12,18:48:05,cluster1, Obama cancel campaign help hurricane Sandi victim romney say borrow money fam nigua
22.53596,-46.63928,10/27/12,20:08:53,cluster1, gari   Holli say tide surg could bust  feet top 
22.53596,-46.63928,11/7/12,20:31:25,cluster2, drop load donat help victim hurricane
37.5122,-122.294,11/1/12,20:13:36,cluster3, thought affect hurricane Sandi donat million american red cross
33.6647,-118.013,11/2/12,6:04:51,cluster1, disney announce donat hurricane Sandi relief effort also match employe Donati
35.201,-91.8318,11/4/12,16:18:27,cluster1, hey Staten know media  not report failure help hurricane Sandi victim 
28.8025,-81.6445,10/31/12,15:10:50,cluster1, since yesterday team pop rais relief 
41.8795,-87.6243,11/1/12,16:33:01,cluster1, blog hurricane Sandi LCI approve major catastrophe grant
28.0831,-82.7392,10/31/12,17:31:16,cluster2, yankee donat hurricane Sandi relief
22.53596,-46.63928,10/29/12,11:10:50,cluster1, romney campaign  use hurricane relief effort kati Pavlish
29.5573,34.9627,10/30/12,15:11:53,cluster2, everybody sure thank donat million hurricane relief
46.6022,-120.506,11/2/12,22:26:44,cluster1, corner edgar dave mob alba donat million hurricane Sandi
31.9525,-102.173,11/2/12,13:32:36,cluster1, donat help hurricane
27.6648,-81.5158,10/31/12,0:05:11,cluster1, CSPAN need take hurricane Sandi relief effort tag Pathe romney campaign Ralli not shame
-92.2896,34.7465,11/3/12,3:20:01,cluster2, press cuban donat million support hurricane Sandi victim
22.53596,-46.63928,11/5/12,4:45:56,cluster3, donat million red cross hurricane Sandi relief love team
34.0522,-118.243,11/1/12,23:33:22,cluster1, pledge million support hurricane Sandi relief effort release
46.7296,-94.6859,11/5/12,15:22:12,cluster2, metron found donat hurricane relief effort MDT
40.7561,-73.987,11/4/12,14:14:35,cluster1, Phillip Phillip perform rais fund hurricane Sandi relief
45.5239,-122.67,11/5/12,0:33:33,cluster1, edgar Holli martinez part help hurricane Sandi relief
22.53596,-46.63928,11/3/12,20:25:18,cluster2, edgar martinez wife Holli rais fund NYC hurricane Sandi
55.8656,-4.25722,11/2/12,22:28:59,cluster1, join support hurricane Sandi relief
40.3065,-75.9877,11/3/12,1:06:36,cluster2, will announce pledge hurricane relief effort will hail new jersey
22.53596,-46.63928,10/29/12,18:07:09,cluster1, road  adult hurricane snow storm move  
40.8078,-73.9455,11/3/12,23:11:54,cluster2, poll site may chang due hurricane Sandi visit
46.1512,14.9955,11/3/12,18:47:45,cluster2, help give bunch cloth hurricane Sandi
51.9194,19.1451,11/5/12,19:02:30,cluster1, join  cast next Thur benefit victim hurricane
22.53596,-46.63928,11/2/12,23:41:05,cluster1, mark cuban donat relief effort hurricane dislike tip hat
22.53596,-46.63928,11/3/12,16:02:53,cluster2, net donat relief effort hurricane Sandi
22.53596,-46.63928,10/30/12,21:26:44,cluster1, arab student friend affect hurricane ply text Cou
38.8921,-77.0241,11/2/12,15:23:37,cluster1, kudo disney donat million help affect hurricane Sandi
39.7624,-84.2052,11/4/12,16:20:38,cluster1, thank fan supporting hurricane Sandi relief  proud
36.7783,-119.418,11/1/12,13:14:30,cluster2,  donat million hurricane relief match earn 
37.0902,-95.7129,11/3/12,1:30:57,cluster2, NASCAR unit aid hurricane Sandi relief nov
40.7561,-73.987,11/2/12,23:00:17,cluster1, thank hurricane Sandi relief contribute knick allow wade guard kidd
40.7561,-73.987,11/2/12,17:34:18,cluster1, help kid cope wonder
45.595,-85.515,10/30/12,19:04:48,cluster1, space shuttle enterprise damage
39.9516,-75.1638,11/4/12,8:02:52,cluster1, NFL commission roger Godel speak hurricane Sandi relief
19.8987,-155.666,11/3/12,2:10:20,cluster2, Amap donat million hurricane
22.53596,-46.63928,11/3/12,21:08:23,cluster3, mad laker announce team red cross help hurricane Sandi victim
40.8114,-73.9448,11/5/12,19:45:40,cluster1,  comic industry aim help hurricane Sandi victim
22.53596,-46.63928,11/1/12,18:58:53,cluster1, late update hurricane dikast emerge relief help avail visit
36.1305,-97.0695,11/2/12,14:29:17,cluster1, watch bruce Jon bon Christina aguilera perform tonight benefit hurricane Sandi
22.53596,-46.63928,11/3/12,21:31:52,cluster2, info extend tax file call hurricane Sandi helpline
34.0522,-118.244,11/5/12,19:09:42,cluster3, isnt slate ask  outperform red cross hurricane
33.7545,-84.3897,11/5/12,18:29:43,cluster3, occupy wall street outperform red cross hurricane via
22.53596,-46.63928,11/4/12,17:29:19,cluster1, bruce Christina jimmy Fallon rais million hurricane Sandi victim
37.8722,-122.268,11/4/12,23:02:12,cluster1,FEMA announce weekend offer victim hurricane Sandi voucher good two
34.0522,-118.243,11/3/12,6:27:30,cluster2, want help furbabi impact hurricane pleas via
40.0583,-74.4057,11/5/12,17:03:18,cluster1,echelon   partner help victim hurricane Sandi
32.2278,-110.944,11/2/12,14:16:54,cluster1, know southern arizonan head east coast help hurricane Sandi relief
41.8795,-87.6243,11/3/12,15:24:05,cluster2, northern illinois food bank support hurricane Sandi relief effort  patch
32.9089,-96.6309,10/30/12,23:01:14,cluster3, Andrea Mitchel attack romney tri help hurricane say red cross need
33.056,-96.7704,11/5/12,21:02:05,cluster1, proud partner assist new york state hurricane relief
22.53596,-46.63928,11/3/12,19:37:09,cluster2, Christina mari oblige perform hurricane Sandi watch
22.53596,-46.63928,11/4/12,2:34:08,cluster1, ignore people write article Phillip help hurricane Sandi relief instead
22.53596,-46.63928,10/30/12,0:33:47,cluster1, chester hurricane shelter area local grove high school state road
22.53596,-46.63928,10/28/12,18:50:01,cluster2, romney donat million hurricane relief 
22.53596,-46.63928,11/4/12,23:11:30,cluster2,organ announce ing donat aid victim
22.53596,-46.63928,10/30/12,21:30:51,cluster3, path red cross website let love one know safe
22.53596,-46.63928,11/2/12,19:33:23,cluster1, want donat volant time hurricane whole bunch resource
22.53596,-46.63928,11/2/12,21:06:23,cluster1, tzedakah hurricane Sandi
22.53596,-46.63928,10/28/12,19:32:11,cluster3, make sure family ready look red cross hurricane checklist
22.53596,-46.63928,10/30/12,1:21:41,cluster1, Anita foster share north texan help hurricane Sandi victim
22.53596,-46.63928,11/3/12,15:50:40,cluster2, interact map hurricane Sandi relief
22.53596,-46.63928,11/5/12,3:12:59,cluster1, summary hurricane relief effort today
22.53596,-46.63928,10/29/12,20:56:11,cluster1, join hurricane update
51.5073,-0.127683,10/30/12,18:39:03,cluster2, donald trump donat million hurricane relief effort everyone admit hurricane Sandi start kenya
22.53596,-46.63928,11/1/12,15:47:18,cluster2, help victim hurricane Sandi donat text recross pleas help
22.53596,-46.63928,10/31/12,19:36:24,cluster1, right home  would like send well wish affect hurricane Sandi prayer 
22.53596,-46.63928,11/4/12,1:46:48,cluster3, drink good caus prove new york sour red cross hurricane Sandi
35.1429,-90.0524,11/4/12,14:27:12,cluster1, thank ohio guardsmen reservist help hurricane Sandi relief effort
40.4173,-82.9071,10/30/12,16:29:44,cluster1, THX letter brought supply affect hurricane Sandi visit help
22.53596,-46.63928,10/31/12,4:33:34,cluster3, tell blowhard donald trump donat million red cross hurricane relief
39.9622,-83.0007,11/5/12,2:55:56,cluster1, thank coordain relief effort hurricane Sandi visit
51.0551,-114.062,11/2/12,20:41:10,cluster1, photo video relief pleas 
22.53596,-46.63928,10/31/12,15:54:13,cluster1, use hurricane Sandi focus policy debat carbon miss like dick Cheney use focus policy
40.0583,-74.4057,11/5/12,20:13:19,cluster3, NBC hurricane telethon friday rais million red cross relief
34.6651,-106.776,11/5/12,3:59:47,cluster2, romeo donat hurricane Sandi relief effort
22.53596,-46.63928,10/27/12,16:53:52,cluster1, late info hurricane visit pleas keep update weather report 
22.53596,-46.63928,11/6/12,2:08:15,cluster2, match donat hurricane relief donat
43.1939,-71.5724,11/3/12,16:32:32,cluster2, ASIC donat sale percent NYC product hurricane relief
38.7779,-77.1798,11/3/12,17:30:33,cluster2, new balance donat hurricane Sandi relief plu match fund donat  associe
40.7561,-73.987,11/2/12,19:09:41,cluster1, donat million victim hurricane
22.53596,-46.63928,11/5/12,1:06:55,cluster1, memo buy respect give ill gotten gain hurricane Sandi relief effort
-30.5595,22.9375,11/4/12,7:51:01,cluster2, snooks donat old cloth hurricane Sandi victim news report said people deeper need boob tube
22.53596,-46.63928,11/1/12,23:40:55,cluster3,  kohl donat american red cross hurricane relief effort
37.4373,-122.16,11/1/12,19:34:31,cluster1, help research affect hurricane science exchange wait fee read
22.53596,-46.63928,11/2/12,18:49:46,cluster1, top player donat hurricane relief fund would help
32.8756,-117.232,10/31/12,16:35:17,cluster2, honor world champion make donat hurricane Sandi relief
22.53596,-46.63928,10/31/12,16:37:26,cluster2, honor world champion make donat hurricane Sandi relief
31.9525,-102.173,11/1/12,21:31:53,cluster1, big busy commit aid hurricane Sandi relief effort
40.0919,-74.3587,11/4/12,22:09:54,cluster1, NFL make billion year give million hurricane Sandi every bit help guess
30.5184,-97.6707,11/1/12,20:09:39,cluster2, receive email free dine coupon offer donat support hurricane relief http
55.8656,-4.25722,11/5/12,19:21:36,cluster1,affect hurricane text find vote tomorrow
39.4862,-75.0263,10/31/12,14:17:14,cluster1,  would like offer advice custom other affect
22.53596,-46.63928,11/1/12,19:50:10,cluster3, NFL NFPA combine donat million american red cross help hurricane Sandi recovery effort
38.8921,-77.0241,11/3/12,3:44:52,cluster2, Dwan wade donat game check tonight hurricane victim relief god bless
24.4764,54.3705,11/1/12,7:22:16,cluster2, Philippan donat hurricane victim
37.7859,-122.175,11/2/12,21:14:44,cluster1,  hurricane Sandi relief benefit concert tonight  help rais money
14.601,120.976,11/2/12,3:36:24,cluster1, damp  use  donat hurricane Sandi victim Amer
22.53596,-46.63928,10/28/12,20:50:04,cluster1, romney campaign  use carri supply help east coast hurricane Sandi relief effort
22.53596,-46.63928,11/6/12,2:10:44,cluster1, tax relief hurricane Sandi victim list state agent offer tax relief
22.53596,-46.63928,11/7/12,22:31:20,cluster3, laid gaga donat billion dollar red cross hurricane Sandi holi shit
40.0583,-74.4057,11/6/12,4:16:12,cluster1, Particia help affect hurricane Sandi 
22.53596,-46.63928,10/31/12,19:35:29,cluster2, donat million help common affect hurricane
34.0522,-118.243,11/2/12,18:10:36,cluster1, excel profit former sergeant Marvin avile veteran jump help hurricane Sandi
12.9342,77.6111,11/5/12,17:02:39,cluster2, today list brand donat hurricane relief
41.2033,-77.1945,11/5/12,13:26:25,cluster1, check Rene start fund help victim hurricane
12.8797,121.774,11/3/12,0:44:20,cluster2, true donat hurricane Sandi
22.53596,-46.63928,11/3/12,14:50:33,cluster2,  hurricane relief effort victim Staten resid hot
32.1574,-82.9071,11/3/12,0:22:03,cluster3, nov profit authority crap  red cross hurricane Sandi relief hot
22.53596,-46.63928,10/31/12,2:42:58,cluster2, donald trump donat gentle use wand help victim hurricane Sandi
22.53596,-46.63928,10/31/12,17:26:45,cluster1, say new hour city  nov
22.53596,-46.63928,10/28/12,22:25:30,cluster1,not surprise campaign  use hurricane relief
22.53596,-46.63928,10/30/12,20:23:17,cluster2,  think donat relief instead
40.0583,-74.4057,11/3/12,2:03:51,cluster2, day  power yet got stuff together donat hurricane survivor practic net kid
34.0522,-118.243,10/31/12,23:03:06,cluster2, news donat million hurricane Sandi relief effort
33.582,-111.9,11/2/12,16:03:37,cluster1, bruce Springsteen bon Jovi schedule perform tonight NBC benefit concert victim hurricane san
33.7545,-84.3897,10/31/12,20:36:31,cluster3, Ryan send clean pot red cross help hurricane relief
3.42332,-76.5245,10/31/12,20:19:10,cluster1, share network restore service hurricane Sandi victim
46.2354,-63.1265,11/7/12,22:38:55,cluster2, donat mill hurricane full story
22.53596,-46.63928,10/29/12,3:52:59,cluster1, kati romney campaign  use hurricane relief true example mit hot
22.53596,-46.63928,11/5/12,20:11:26,cluster2, toyota donat million support hurricane Sandi relief effort
22.53596,-46.63928,10/29/12,4:15:15,cluster1, romney campaign  use hurricane relief effort man need offic
36.8546,-76.2744,11/1/12,23:43:55,cluster1, disney announce million contribute hurricane Sandi relief rebuild effort click
22.53596,-46.63928,11/2/12,0:11:16,cluster1, newark mayor Cori booker open home hurricane Sandi victim
